date;song;artist;idk;link
October 7, 2024 at 05:45PM;Someone New;Hozier;2DNXgvkyv35vTWvdgjs7qn;https://open.spotify.com/track/2DNXgvkyv35vTWvdgjs7qn
October 7, 2024 at 09:09PM;Evergreen (You Didn’t Deserve Me At All);Omar Apollo;2TktkzfozZifbQhXjT6I33;https://open.spotify.com/track/2TktkzfozZifbQhXjT6I33
October 8, 2024 at 01:16PM;Want You Bad;The Offspring;6hwQ69v7VbPhTTR2fOtYX7;https://open.spotify.com/track/6hwQ69v7VbPhTTR2fOtYX7
October 7, 2024 at 11:16PM;Las Mañanitas;Vicente Fernández;5kWzM5dWoG54dGyFb5uMuX;https://open.spotify.com/track/5kWzM5dWoG54dGyFb5uMuX
October 8, 2024 at 01:03PM;Misery Business;Paramore;6SpLc7EXZIPpy0sVko0aoU;https://open.spotify.com/track/6SpLc7EXZIPpy0sVko0aoU
October 8, 2024 at 01:09PM;Ocean Avenue;Yellowcard;23oxJmDc1V9uLUSmN2LIvx;https://open.spotify.com/track/23oxJmDc1V9uLUSmN2LIvx
October 8, 2024 at 01:25PM;I Wanna Be Sedated;Ramones;5NoQvINZLBV1wMYPdNmReL;https://open.spotify.com/track/5NoQvINZLBV1wMYPdNmReL
October 8, 2024 at 04:21PM;Make Me Feel;Janelle Monáe;5gW5dSy3vXJxgzma4rQuzH;https://open.spotify.com/track/5gW5dSy3vXJxgzma4rQuzH
October 8, 2024 at 04:38PM;Take Me or Leave Me;Idina Menzel;0E1NL6gkv5aQKGNjJfBE3A;https://open.spotify.com/track/0E1NL6gkv5aQKGNjJfBE3A
October 8, 2024 at 12:06PM;Pretender - Acoustic;AJR;1pOfdz4qES3baC4hvuqEG8;https://open.spotify.com/track/1pOfdz4qES3baC4hvuqEG8
October 8, 2024 at 12:10PM;Bummerland;AJR;11CuPgsnoErQX18rH4gXLM;https://open.spotify.com/track/11CuPgsnoErQX18rH4gXLM
October 8, 2024 at 12:21PM;EP. 5: Hating Stuff;Ian McConnell;7tciLkkS6CrefNvFcgE1AY;https://open.spotify.com/track/7tciLkkS6CrefNvFcgE1AY
October 8, 2024 at 12:28PM;Don't Threaten Me with a Good Time;Panic! At The Disco;2fh3bZ8jZhMxOcfESE9nQY;https://open.spotify.com/track/2fh3bZ8jZhMxOcfESE9nQY
October 8, 2024 at 12:34PM;Morning In America;Jon Bellion;2JXNOtb0ANe6MzgRYDQG2J;https://open.spotify.com/track/2JXNOtb0ANe6MzgRYDQG2J
October 8, 2024 at 12:46PM;IDGAF (with blackbear);BoyWithUke;4ZUpTMKPYFTfJqamWFU9Zv;https://open.spotify.com/track/4ZUpTMKPYFTfJqamWFU9Zv
October 8, 2024 at 12:49PM;She Wants Me (To Be Loved);The Happy Fits;1yS9wpv8GW2c8tHC7P85JJ;https://open.spotify.com/track/1yS9wpv8GW2c8tHC7P85JJ
October 8, 2024 at 12:56PM;Brain Stew;Green Day;1nLnpLXvl68RZCSjfkyiaa;https://open.spotify.com/track/1nLnpLXvl68RZCSjfkyiaa
October 8, 2024 at 01:06PM;Good Riddance (Time of Your Life);Green Day;6ORqU0bHbVCRjXm9AjyHyZ;https://open.spotify.com/track/6ORqU0bHbVCRjXm9AjyHyZ
October 8, 2024 at 01:22PM;Sk8er Boi;Avril Lavigne;00Mb3DuaIH1kjrwOku9CGU;https://open.spotify.com/track/00Mb3DuaIH1kjrwOku9CGU
October 8, 2024 at 01:43PM;DONTTRUSTME;3OH!3;5jzX4dWVQeBTtfBaXnMRt5;https://open.spotify.com/track/5jzX4dWVQeBTtfBaXnMRt5
October 8, 2024 at 01:55PM;All The Small Things;blink-182;2m1hi0nfMR9vdGC8UcrnwU;https://open.spotify.com/track/2m1hi0nfMR9vdGC8UcrnwU
October 8, 2024 at 12:40PM;The Lotto;Ingrid Michaelson;4NxUuupOGPquDhy1yFIZK3;https://open.spotify.com/track/4NxUuupOGPquDhy1yFIZK3
October 8, 2024 at 12:44PM;Everybody Talks;Neon Trees;2iUmqdfGZcHIhS3b9E9EWq;https://open.spotify.com/track/2iUmqdfGZcHIhS3b9E9EWq
October 8, 2024 at 12:53PM;You're Gonna Go Far, Kid;The Offspring;6TfBA04WJ3X1d1wXhaCFVT;https://open.spotify.com/track/6TfBA04WJ3X1d1wXhaCFVT
October 8, 2024 at 12:59PM;The Anthem;Good Charlotte;0BRHnOFm6sjxN1i9LJrUDu;https://open.spotify.com/track/0BRHnOFm6sjxN1i9LJrUDu
October 8, 2024 at 01:13PM;Memory;Sugarcult;0ChpoNjXfJPjMvCIN6so6J;https://open.spotify.com/track/0ChpoNjXfJPjMvCIN6so6J
October 8, 2024 at 01:37PM;Face Down;The Red Jumpsuit Apparatus;4wzjNqjKAKDU82e8uMhzmr;https://open.spotify.com/track/4wzjNqjKAKDU82e8uMhzmr
October 8, 2024 at 01:40PM;Dear Maria, Count Me In;All Time Low;0JJP0IS4w0fJx01EcrfkDe;https://open.spotify.com/track/0JJP0IS4w0fJx01EcrfkDe
October 8, 2024 at 01:50PM;I Believe in a Thing Called Love;The Darkness;756CJtQRFSxEx9jV4P9hpA;https://open.spotify.com/track/756CJtQRFSxEx9jV4P9hpA
October 8, 2024 at 02:33PM;Highway to Hell;AC/DC;2zYzyRzz6pRmhPzyfMEC8s;https://open.spotify.com/track/2zYzyRzz6pRmhPzyfMEC8s
October 8, 2024 at 01:28PM;Minority;Green Day;4qjfQnccStTR8zNsb6Mizo;https://open.spotify.com/track/4qjfQnccStTR8zNsb6Mizo
October 8, 2024 at 01:31PM;Pretty Fly (For A White Guy);The Offspring;3SFXsFpeGmBTtQvKiwYMDA;https://open.spotify.com/track/3SFXsFpeGmBTtQvKiwYMDA
October 8, 2024 at 01:52PM;Why Don't You Get A Job;The Offspring;0sNKiz82ATCvT3f3XVVUUj;https://open.spotify.com/track/0sNKiz82ATCvT3f3XVVUUj
October 8, 2024 at 01:59PM;MakeDamnSure;Taking Back Sunday;6fTgbkBiMITtHUmik95ClX;https://open.spotify.com/track/6fTgbkBiMITtHUmik95ClX
October 8, 2024 at 02:02PM;Lifestyles of the Rich & Famous;Good Charlotte;2g2a5kDeZexbUTD8abcvm6;https://open.spotify.com/track/2g2a5kDeZexbUTD8abcvm6
October 8, 2024 at 02:09PM;Stacy's Mom;Fountains Of Wayne;27L8sESb3KR79asDUBu8nW;https://open.spotify.com/track/27L8sESb3KR79asDUBu8nW
October 8, 2024 at 02:13PM;Check Yes, Juliet;We The Kings;7N2PNxzZXxCdAHiAfsklhT;https://open.spotify.com/track/7N2PNxzZXxCdAHiAfsklhT
October 8, 2024 at 02:16PM;Come Out and Play;The Offspring;5JJDu0Z5DKe7mR31MGksSg;https://open.spotify.com/track/5JJDu0Z5DKe7mR31MGksSg
October 8, 2024 at 02:30PM;Move Along;The All-American Rejects;2l57cfmCnOkwNX1tky02n1;https://open.spotify.com/track/2l57cfmCnOkwNX1tky02n1
October 8, 2024 at 02:36PM;Fat Lip;Sum 41;4KacUpvbA3Mfo05gttTjhN;https://open.spotify.com/track/4KacUpvbA3Mfo05gttTjhN
October 8, 2024 at 02:51PM;Drive;Incubus;7nnWIPM5hwE3DaUBkvOIpy;https://open.spotify.com/track/7nnWIPM5hwE3DaUBkvOIpy
October 8, 2024 at 02:55PM;Scar Tissue;Red Hot Chili Peppers;1G391cbiT3v3Cywg8T7DM1;https://open.spotify.com/track/1G391cbiT3v3Cywg8T7DM1
October 8, 2024 at 03:07PM;Bad Reputation;Joan Jett & the Blackhearts;7pu8AhGUxHZSCWTkQ2eb5M;https://open.spotify.com/track/7pu8AhGUxHZSCWTkQ2eb5M
October 8, 2024 at 03:30PM;Are You Gonna Be My Girl;Jet;305WCRhhS10XUcH6AEwZk6;https://open.spotify.com/track/305WCRhhS10XUcH6AEwZk6
October 8, 2024 at 01:19PM;Ain't No Rest for the Wicked;Cage The Elephant;3Pzh926pXggbMe2ZpXyMV7;https://open.spotify.com/track/3Pzh926pXggbMe2ZpXyMV7
October 8, 2024 at 01:34PM;First Date;blink-182;1fJFuvU2ldmeAm5nFIHcPP;https://open.spotify.com/track/1fJFuvU2ldmeAm5nFIHcPP
October 8, 2024 at 02:23PM;Drunken Lullabies;Flogging Molly;7caiyAewYYoWu5rZZgQWgn;https://open.spotify.com/track/7caiyAewYYoWu5rZZgQWgn
October 8, 2024 at 02:26PM;Basket Case;Green Day;6L89mwZXSOwYl76YXfX13s;https://open.spotify.com/track/6L89mwZXSOwYl76YXfX13s
October 8, 2024 at 02:41PM;Self Esteem;The Offspring;1FkoVC85Ds3mFoK0fVqEqP;https://open.spotify.com/track/1FkoVC85Ds3mFoK0fVqEqP
October 8, 2024 at 02:43PM;Blitzkrieg Bop - 2016 Remaster;Ramones;4KcH1ZRV2W1q7Flq0QqC76;https://open.spotify.com/track/4KcH1ZRV2W1q7Flq0QqC76
October 8, 2024 at 02:47PM;Welcome to Paradise;Green Day;5kr3j5Clb9rjEposoMyLVt;https://open.spotify.com/track/5kr3j5Clb9rjEposoMyLVt
October 8, 2024 at 03:02PM;Holiday;Green Day;5vfjUAhefN7IjHbTvVCT4Z;https://open.spotify.com/track/5vfjUAhefN7IjHbTvVCT4Z
October 8, 2024 at 03:04PM;Still Waiting;Sum 41;2OMqSRS11ly56zg9u5za6c;https://open.spotify.com/track/2OMqSRS11ly56zg9u5za6c
October 8, 2024 at 03:10PM;Scotty Doesn't Know;Lustra;1LkoYGxmYpO6QSEvY5C0Zl;https://open.spotify.com/track/1LkoYGxmYpO6QSEvY5C0Zl
October 8, 2024 at 03:17PM;Thunderstruck;AC/DC;57bgtoPSgt236HzfBOd8kj;https://open.spotify.com/track/57bgtoPSgt236HzfBOd8kj
October 8, 2024 at 02:19PM;Dammit;blink-182;6WkSUgo1VdpzgtiXKlFPcY;https://open.spotify.com/track/6WkSUgo1VdpzgtiXKlFPcY
October 8, 2024 at 02:58PM;Slim Pickens Does The Right Thing And Rides The Bomb To Hell;The Offspring;1feH81BVs89SplmcJzuh1F;https://open.spotify.com/track/1feH81BVs89SplmcJzuh1F
October 8, 2024 at 03:22PM;Thunderstruck;AC/DC;57bgtoPSgt236HzfBOd8kj;https://open.spotify.com/track/57bgtoPSgt236HzfBOd8kj
October 8, 2024 at 03:34PM;Let's Have A Kiki;Scissor Sisters;154Ada4WZXskIMnsKiy26u;https://open.spotify.com/track/154Ada4WZXskIMnsKiy26u
October 8, 2024 at 03:38PM;Closer;Tegan and Sara;4dTVgHZFPlaq9nPbLVVLSG;https://open.spotify.com/track/4dTVgHZFPlaq9nPbLVVLSG
October 8, 2024 at 03:43PM;Untouched;The Veronicas;0KlahhzNb98zyN83Vwae0l;https://open.spotify.com/track/0KlahhzNb98zyN83Vwae0l
October 8, 2024 at 04:34PM;Helpless;Phillipa Soo;54Sc7mZQ1RM03STpk4SfaA;https://open.spotify.com/track/54Sc7mZQ1RM03STpk4SfaA
October 8, 2024 at 04:56PM;Satisfied;Renée Elise Goldsberry;3dP0pLbg9OfVwssDjp9aT0;https://open.spotify.com/track/3dP0pLbg9OfVwssDjp9aT0
October 8, 2024 at 04:29PM;Say No to This;Jasmine Cephas-Jones;3s9itRgJYcKhem01P17865;https://open.spotify.com/track/3s9itRgJYcKhem01P17865
October 8, 2024 at 04:46PM;Say No to This;Jasmine Cephas-Jones;3s9itRgJYcKhem01P17865;https://open.spotify.com/track/3s9itRgJYcKhem01P17865
October 8, 2024 at 04:50PM;Helpless;Phillipa Soo;54Sc7mZQ1RM03STpk4SfaA;https://open.spotify.com/track/54Sc7mZQ1RM03STpk4SfaA
October 8, 2024 at 06:00PM;I'll Never Let You Go (Little Darlin');Elvis Presley;3FvDkGpOf2weAQL9ynmZTb;https://open.spotify.com/track/3FvDkGpOf2weAQL9ynmZTb
October 8, 2024 at 06:01PM;Blue Moon - Take 9/M;Elvis Presley;6VqCe4PcokSekHPJQaDx0B;https://open.spotify.com/track/6VqCe4PcokSekHPJQaDx0B
October 8, 2024 at 06:44PM;Say No to This;Jasmine Cephas-Jones;3s9itRgJYcKhem01P17865;https://open.spotify.com/track/3s9itRgJYcKhem01P17865
October 8, 2024 at 06:48PM;Helpless;Phillipa Soo;54Sc7mZQ1RM03STpk4SfaA;https://open.spotify.com/track/54Sc7mZQ1RM03STpk4SfaA
October 8, 2024 at 07:02PM;Satisfied;Renée Elise Goldsberry;3dP0pLbg9OfVwssDjp9aT0;https://open.spotify.com/track/3dP0pLbg9OfVwssDjp9aT0
October 8, 2024 at 08:42PM;Jolene;Dolly Parton;5fdhThPDe6jQQDqCyWrdAn;https://open.spotify.com/track/5fdhThPDe6jQQDqCyWrdAn
October 8, 2024 at 06:50PM;"Almost There - From ""The Princess and the Frog"" / Soundtrack Version";Anika Noni Rose;7GBAXK535UBq8ftRh86FXq;https://open.spotify.com/track/7GBAXK535UBq8ftRh86FXq
October 8, 2024 at 07:04PM;We Both Reached For The Gun;Christine Baranski;2L7E2IsUbGiGqT9aSehkID;https://open.spotify.com/track/2L7E2IsUbGiGqT9aSehkID
October 8, 2024 at 08:39PM;Landslide;Fleetwood Mac;5ihS6UUlyQAfmp48eSkxuQ;https://open.spotify.com/track/5ihS6UUlyQAfmp48eSkxuQ
October 8, 2024 at 08:44PM;Time in a Bottle;Jim Croce;7uWFUpGuEfmxYeymkV95jn;https://open.spotify.com/track/7uWFUpGuEfmxYeymkV95jn
October 8, 2024 at 08:48PM;50 Ways to Leave Your Lover;Paul Simon;6Qb7gtV6Q4MnUjSbkFcopl;https://open.spotify.com/track/6Qb7gtV6Q4MnUjSbkFcopl
October 8, 2024 at 08:51PM;Good Riddance (Time of Your Life);Green Day;6ORqU0bHbVCRjXm9AjyHyZ;https://open.spotify.com/track/6ORqU0bHbVCRjXm9AjyHyZ
October 8, 2024 at 08:56PM;Stick Season;Noah Kahan;0mflMxspEfB0VbI1kyLiAv;https://open.spotify.com/track/0mflMxspEfB0VbI1kyLiAv
October 8, 2024 at 08:57PM;Rhiannon;Fleetwood Mac;05oETzWbd4SI33qK2gbJfR;https://open.spotify.com/track/05oETzWbd4SI33qK2gbJfR
October 8, 2024 at 06:54PM;Tango: Maureen;Tracie Thoms;2lH6RlA7NA2CcTfyEsONTc;https://open.spotify.com/track/2lH6RlA7NA2CcTfyEsONTc
October 9, 2024 at 01:40AM;30 Minute Guided Meditation for Deep Sleep;Guided Meditation;52RmbU8JxEFW4Zd09ccspc;https://open.spotify.com/track/52RmbU8JxEFW4Zd09ccspc
October 9, 2024 at 11:55AM;Like a Prayer;Madonna;2v7ywbUzCgcVohHaKUcacV;https://open.spotify.com/track/2v7ywbUzCgcVohHaKUcacV
October 9, 2024 at 12:00PM;Express Yourself;Madonna;3szW87j0gVLQmpulz4P8Rf;https://open.spotify.com/track/3szW87j0gVLQmpulz4P8Rf
October 9, 2024 at 12:05PM;Love Song;Madonna;1eZuZj2FOmb2u0150TaC8x;https://open.spotify.com/track/1eZuZj2FOmb2u0150TaC8x
October 9, 2024 at 12:10PM;Till Death Do Us Part;Madonna;0xbjaqanyL1Us6g8kVKE3h;https://open.spotify.com/track/0xbjaqanyL1Us6g8kVKE3h
October 9, 2024 at 12:15PM;Promise to Try;Madonna;4zVHGx8DIm57VnWndZqxM7;https://open.spotify.com/track/4zVHGx8DIm57VnWndZqxM7
October 9, 2024 at 12:20PM;Cherish;Madonna;5OKScc0MSa9Wl8g2zrulLn;https://open.spotify.com/track/5OKScc0MSa9Wl8g2zrulLn
October 9, 2024 at 12:24PM;Dear Jessie;Madonna;1ZLgeJ8aUm1nJcddza8dVG;https://open.spotify.com/track/1ZLgeJ8aUm1nJcddza8dVG
October 9, 2024 at 12:29PM;Oh Father;Madonna;5vk7txLRuAjNatZD8OCrf4;https://open.spotify.com/track/5vk7txLRuAjNatZD8OCrf4
October 9, 2024 at 12:34PM;Keep It Together;Madonna;04tSWZo4MLebMbf7RwSmyE;https://open.spotify.com/track/04tSWZo4MLebMbf7RwSmyE
October 9, 2024 at 12:39PM;Spanish Eyes;Madonna;5Fg8RLBDD809CkfXShJG73;https://open.spotify.com/track/5Fg8RLBDD809CkfXShJG73
October 9, 2024 at 12:42PM;Act of Contrition;Madonna;6iUHLXwW5ru72sAA6MBybQ;https://open.spotify.com/track/6iUHLXwW5ru72sAA6MBybQ
October 9, 2024 at 12:48PM;Promise to Try;Madonna;4zVHGx8DIm57VnWndZqxM7;https://open.spotify.com/track/4zVHGx8DIm57VnWndZqxM7
October 9, 2024 at 12:53PM;Cherish;Madonna;5OKScc0MSa9Wl8g2zrulLn;https://open.spotify.com/track/5OKScc0MSa9Wl8g2zrulLn
October 9, 2024 at 01:05PM;Keep It Together;Madonna;04tSWZo4MLebMbf7RwSmyE;https://open.spotify.com/track/04tSWZo4MLebMbf7RwSmyE
October 9, 2024 at 01:10PM;Act of Contrition;Madonna;6iUHLXwW5ru72sAA6MBybQ;https://open.spotify.com/track/6iUHLXwW5ru72sAA6MBybQ
October 9, 2024 at 01:14PM;Torn;Natalie Imbruglia;1Jaah2tmN9Hv81A87KZ1MU;https://open.spotify.com/track/1Jaah2tmN9Hv81A87KZ1MU
October 9, 2024 at 01:19PM;Ray of Light;Madonna;4Fpsa3pYc3gozrxHRRPvR6;https://open.spotify.com/track/4Fpsa3pYc3gozrxHRRPvR6
October 9, 2024 at 01:26PM;Don't You Want Me;The Human League;3L7RtEcu1Hw3OXrpnthngx;https://open.spotify.com/track/3L7RtEcu1Hw3OXrpnthngx
October 9, 2024 at 01:30PM;Love Is A Battlefield;Pat Benatar;4p1PizAGdglm2sVvPuFPWs;https://open.spotify.com/track/4p1PizAGdglm2sVvPuFPWs
October 9, 2024 at 01:34PM;Let's Have A Kiki;Scissor Sisters;154Ada4WZXskIMnsKiy26u;https://open.spotify.com/track/154Ada4WZXskIMnsKiy26u
October 9, 2024 at 01:38PM;Closer;Tegan and Sara;4dTVgHZFPlaq9nPbLVVLSG;https://open.spotify.com/track/4dTVgHZFPlaq9nPbLVVLSG
October 9, 2024 at 01:43PM;Herz über Kopf;JORIS;2krwNGlAHQuClcMw0WMUiz;https://open.spotify.com/track/2krwNGlAHQuClcMw0WMUiz
October 9, 2024 at 01:48PM;Say No to This;Jasmine Cephas-Jones;3s9itRgJYcKhem01P17865;https://open.spotify.com/track/3s9itRgJYcKhem01P17865
October 9, 2024 at 01:51PM;You're Gonna Go Far, Kid;The Offspring;6TfBA04WJ3X1d1wXhaCFVT;https://open.spotify.com/track/6TfBA04WJ3X1d1wXhaCFVT
October 9, 2024 at 01:57PM;Misery Business;Paramore;6SpLc7EXZIPpy0sVko0aoU;https://open.spotify.com/track/6SpLc7EXZIPpy0sVko0aoU
October 9, 2024 at 02:01PM;Good Riddance (Time of Your Life);Green Day;6ORqU0bHbVCRjXm9AjyHyZ;https://open.spotify.com/track/6ORqU0bHbVCRjXm9AjyHyZ
October 9, 2024 at 02:05PM;Face Down;The Red Jumpsuit Apparatus;4wzjNqjKAKDU82e8uMhzmr;https://open.spotify.com/track/4wzjNqjKAKDU82e8uMhzmr
October 9, 2024 at 02:09PM;Memory;Sugarcult;0ChpoNjXfJPjMvCIN6so6J;https://open.spotify.com/track/0ChpoNjXfJPjMvCIN6so6J
October 9, 2024 at 02:12PM;Minority;Green Day;4qjfQnccStTR8zNsb6Mizo;https://open.spotify.com/track/4qjfQnccStTR8zNsb6Mizo
October 9, 2024 at 02:16PM;Sk8er Boi;Avril Lavigne;00Mb3DuaIH1kjrwOku9CGU;https://open.spotify.com/track/00Mb3DuaIH1kjrwOku9CGU
October 9, 2024 at 02:21PM;Mind and Body;Mason Geer;3TN6sMspsyPFZclSbbCJuz;https://open.spotify.com/track/3TN6sMspsyPFZclSbbCJuz
October 9, 2024 at 02:26PM;Intentions (with Guided Meditation);Dreemy;2JtwMICkM36sP0JIEH29em;https://open.spotify.com/track/2JtwMICkM36sP0JIEH29em
October 9, 2024 at 02:32PM;Grounded - Guided Meditation;Eva Duarte;7J6goi1udgaBa1nVAoeCoH;https://open.spotify.com/track/7J6goi1udgaBa1nVAoeCoH
October 9, 2024 at 02:37PM;5 Minute Morning Meditation;Serenity Symphony;5BORc1Unb7pxS89vM1AHOS;https://open.spotify.com/track/5BORc1Unb7pxS89vM1AHOS
October 9, 2024 at 02:47PM;Beginner Introductory Guided Breathing Meditation (with Music);Balanced Mindful Meditations;3kduhfwr6cZaZcJqUVebPp;https://open.spotify.com/track/3kduhfwr6cZaZcJqUVebPp
October 9, 2024 at 02:52PM;Embracing Abundance and Confidence;Seeking Balance;1xuY4L7Qgyc04xqR85COzG;https://open.spotify.com/track/1xuY4L7Qgyc04xqR85COzG
October 9, 2024 at 02:56PM;Balancing Your Chakras;Meditune;7INHZwo7Lu1z2zSningjH9;https://open.spotify.com/track/7INHZwo7Lu1z2zSningjH9
October 9, 2024 at 03:01PM;Morning Affirmations (Guided Meditation);Defigo;0VYJ2uZPouPzkLroCkGpwT;https://open.spotify.com/track/0VYJ2uZPouPzkLroCkGpwT
October 9, 2024 at 03:10PM;Guided Meditation for Your Purpose and Potential;Rising Higher Meditation;3QNrp6ILD7hlEZtUJP2Pfb;https://open.spotify.com/track/3QNrp6ILD7hlEZtUJP2Pfb
October 9, 2024 at 03:14PM;Gratitude (with Guided Meditation);Dreemy;1WhSiIdd2NR3RvWnO3mggO;https://open.spotify.com/track/1WhSiIdd2NR3RvWnO3mggO
October 9, 2024 at 03:19PM;Say No to This;Jasmine Cephas-Jones;3s9itRgJYcKhem01P17865;https://open.spotify.com/track/3s9itRgJYcKhem01P17865
October 9, 2024 at 03:27PM;Let's Have A Kiki;Scissor Sisters;154Ada4WZXskIMnsKiy26u;https://open.spotify.com/track/154Ada4WZXskIMnsKiy26u
October 9, 2024 at 03:32PM;Untouched;The Veronicas;0KlahhzNb98zyN83Vwae0l;https://open.spotify.com/track/0KlahhzNb98zyN83Vwae0l
October 9, 2024 at 03:36PM;I Don't Feel Like Dancin';Scissor Sisters;13pyGLYmBjYgvOMIEivX2K;https://open.spotify.com/track/13pyGLYmBjYgvOMIEivX2K
October 9, 2024 at 03:40PM;Sweet Dreams (Are Made of This) - 2005 Remaster;Eurythmics;1TfqLAPs4K3s2rJMoCokcS;https://open.spotify.com/track/1TfqLAPs4K3s2rJMoCokcS
October 9, 2024 at 03:45PM;Bad Girls;M.I.A.;6nzXkCBOhb2mxctNihOqbb;https://open.spotify.com/track/6nzXkCBOhb2mxctNihOqbb
October 9, 2024 at 03:48PM;Murder On The Dancefloor;Sophie Ellis-Bextor;4tKGFmENO69tZR9ahgZu48;https://open.spotify.com/track/4tKGFmENO69tZR9ahgZu48
October 9, 2024 at 03:53PM;Bulletproof;La Roux;3kMrazSvILsgcwtidZd1Qd;https://open.spotify.com/track/3kMrazSvILsgcwtidZd1Qd
October 9, 2024 at 03:57PM;Heads Will Roll;Yeah Yeah Yeahs;18oWEPapjNt32E6sCM6VLb;https://open.spotify.com/track/18oWEPapjNt32E6sCM6VLb
October 9, 2024 at 05:11PM;I Wanna Dance with Somebody (Who Loves Me);Whitney Houston;2tUBqZG2AbRi7Q0BIrVrEj;https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj
October 9, 2024 at 05:15PM;What I Got;Sublime;3B4q6KbHbGV51HO3GznBFF;https://open.spotify.com/track/3B4q6KbHbGV51HO3GznBFF
October 9, 2024 at 05:18PM;Roly Poly;Mt. Joy;7uqvt9TCztQgtyQZoQdjrF;https://open.spotify.com/track/7uqvt9TCztQgtyQZoQdjrF
October 9, 2024 at 05:21PM;Dial Drunk (with Post Malone);Noah Kahan;22VHOlVYBqytsrAqV8yXBK;https://open.spotify.com/track/22VHOlVYBqytsrAqV8yXBK
October 9, 2024 at 05:25PM;Someone New;Hozier;2DNXgvkyv35vTWvdgjs7qn;https://open.spotify.com/track/2DNXgvkyv35vTWvdgjs7qn
October 9, 2024 at 05:27PM;Babydoll;Dominic Fike;7yNf9YjeO5JXUE3JEBgnYc;https://open.spotify.com/track/7yNf9YjeO5JXUE3JEBgnYc
October 9, 2024 at 05:34PM;Paradise;Bazzi;0Rx0DJI556Ix5gBny6EWmn;https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
October 9, 2024 at 05:38PM;This Must Be The Place;Sure Sure;6PuoZT4kgw5DrUEdnQ6e01;https://open.spotify.com/track/6PuoZT4kgw5DrUEdnQ6e01
October 9, 2024 at 05:42PM;Sorry I Am;Del Water Gap;1mVva2Aa3gD9Wwlqg2G1y3;https://open.spotify.com/track/1mVva2Aa3gD9Wwlqg2G1y3
October 9, 2024 at 05:45PM;Alone in the Mountains;Goth Babe;0TgITtGguJD0PYKuXQqeYF;https://open.spotify.com/track/0TgITtGguJD0PYKuXQqeYF
October 9, 2024 at 06:26PM;Better in the Dark;Jordana;3SeDS5sSoWnwAZvVgkdKzf;https://open.spotify.com/track/3SeDS5sSoWnwAZvVgkdKzf
October 9, 2024 at 06:29PM;Omg;Candelita;5VchpTayKqmvXym6IbX0BX;https://open.spotify.com/track/5VchpTayKqmvXym6IbX0BX
October 9, 2024 at 06:30PM;Miami Me Llama;Andy Falcon;1u9abQdcUUrvLVEAMOOCe7;https://open.spotify.com/track/1u9abQdcUUrvLVEAMOOCe7
October 10, 2024 at 05:58PM;Pretender - Acoustic;AJR;1pOfdz4qES3baC4hvuqEG8;https://open.spotify.com/track/1pOfdz4qES3baC4hvuqEG8
October 10, 2024 at 06:34PM;Bummerland;AJR;11CuPgsnoErQX18rH4gXLM;https://open.spotify.com/track/11CuPgsnoErQX18rH4gXLM
October 10, 2024 at 06:38PM;Say No to This;Jasmine Cephas-Jones;3s9itRgJYcKhem01P17865;https://open.spotify.com/track/3s9itRgJYcKhem01P17865
October 10, 2024 at 06:42PM;Helpless;Phillipa Soo;54Sc7mZQ1RM03STpk4SfaA;https://open.spotify.com/track/54Sc7mZQ1RM03STpk4SfaA
October 10, 2024 at 06:45PM;"Almost There - From ""The Princess and the Frog"" / Soundtrack Version";Anika Noni Rose;7GBAXK535UBq8ftRh86FXq;https://open.spotify.com/track/7GBAXK535UBq8ftRh86FXq
October 10, 2024 at 06:48PM;Dead Girl Walking;Barrett Wilbert Weed;5L5N8YOsBxdzR9h9sudBgG;https://open.spotify.com/track/5L5N8YOsBxdzR9h9sudBgG
October 11, 2024 at 12:36PM;Tango: Maureen;Tracie Thoms;2lH6RlA7NA2CcTfyEsONTc;https://open.spotify.com/track/2lH6RlA7NA2CcTfyEsONTc
October 11, 2024 at 12:39PM;African Giant;Burna Boy;5Yu8xJwe9SPpFY2s3jDnvj;https://open.spotify.com/track/5Yu8xJwe9SPpFY2s3jDnvj
October 11, 2024 at 12:42PM;Anybody;Burna Boy;44SSviC4R1TkAdsyptjDpE;https://open.spotify.com/track/44SSviC4R1TkAdsyptjDpE
October 11, 2024 at 12:45PM;Wetin Man Go Do;Burna Boy;2xXRKDCqZYmbbwwIUerigW;https://open.spotify.com/track/2xXRKDCqZYmbbwwIUerigW
October 11, 2024 at 12:49PM;Dangote;Burna Boy;07XZZTucIfMyOSnkF0GPWJ;https://open.spotify.com/track/07XZZTucIfMyOSnkF0GPWJ
October 11, 2024 at 12:52PM;Gum Body (feat. Jorja Smith);Burna Boy;5nUiz96J8ZSmwoSuL4sGvh;https://open.spotify.com/track/5nUiz96J8ZSmwoSuL4sGvh
October 11, 2024 at 12:56PM;Killin Dem (feat. Zlatan);Burna Boy;3a7ziOOO3Cbuv6BMXrj0wU;https://open.spotify.com/track/3a7ziOOO3Cbuv6BMXrj0wU
October 11, 2024 at 12:58PM;Omo;Burna Boy;4FtuDjqmTPP9mjxygLKzEm;https://open.spotify.com/track/4FtuDjqmTPP9mjxygLKzEm
